Time (s),Voltage (V)
0.241425,1.1056
0.241450,0.9614
0.241475,0.8123
0.241500,0.6818
0.241525,0.5601
0.241550,0.4553
0.241575,0.3642
0.241600,0.2772
0.241625,0.2023
0.241650,0.1402
0.241675,0.0911
0.241700,0.0572
0.241725,0.0338
0.241750,0.0210
0.241775,0.0161
0.241800,0.0218
0.241825,0.0395
0.241850,0.0701
0.241875,0.1136
0.241900,0.1668
0.241925,0.2297
0.241950,0.3054
0.241975,0.3989
0.242000,0.5045
0.242025,0.6221
0.242050,0.7454
0.242075,0.8744
0.242100,0.9872
0.242125,1.0911
0.242150,1.1878
0.242175,1.2692
0.242200,1.3675
0.242225,1.4739
0.242250,1.5819
0.242275,1.6786
0.242300,1.7753
0.242325,1.8704
0.242350,1.9719
0.242375,2.0920
0.242400,2.2008
0.242425,2.3064
0.242450,2.4047
0.242475,2.5038
0.242500,2.6110
0.242525,2.7109
0.242550,2.8068
0.242575,2.8874
0.242600,2.9623
0.242625,3.0333
0.242650,3.0937
0.242675,3.1485
0.242700,3.1896
0.242725,3.2186
0.242750,3.2363
0.242775,3.2460
0.242800,3.2460
0.242825,3.2379
0.242850,3.2186
0.242875,3.1840
0.242900,3.1404
0.242925,3.0881
0.242950,3.0284
0.242975,2.9599
0.243000,2.8793
0.243025,2.7907
0.243050,2.7004
0.243075,2.6070
0.243100,2.5119
0.243125,2.4152
0.243150,2.3177
0.243175,2.2048
0.243200,2.1001
0.243225,1.9864
0.243250,1.8744
0.243275,1.7801
0.243300,1.6705
0.243325,1.5714
0.243350,1.4691
0.243375,1.3530
0.243400,1.2314
0.243425,1.0968
0.243450,0.9477
0.243475,0.8067
0.243500,0.6785
0.243525,0.5593
0.243550,0.4569
0.243575,0.3610
0.243600,0.2764
0.243625,0.2023
0.243650,0.1418
0.243675,0.0927
0.243700,0.0580
0.243725,0.0338
0.243750,0.0210
0.243775,0.0161
0.243800,0.0218
0.243825,0.0387
0.243850,0.0693
0.243875,0.1120
0.243900,0.1676
0.243925,0.2321
0.243950,0.3111
0.243975,0.4037
0.244000,0.5045
0.244025,0.6165
0.244050,0.7325
0.244075,0.8518
0.244100,0.9751
0.244125,1.0871
0.244150,1.1903
0.244175,1.2910
0.244200,1.3700
0.244225,1.4618
0.244250,1.5593
0.244275,1.6544
0.244300,1.7689
0.244325,1.8777
0.244350,1.9905
0.244375,2.0985
0.244400,2.2048
0.244425,2.3080
0.244450,2.4039
0.244475,2.5127
0.244500,2.6126
0.244525,2.7085
0.244550,2.8004
0.244575,2.8801
0.244600,2.9599
0.244625,3.0333
0.244650,3.0969
0.244675,3.1493
0.244700,3.1904
0.244725,3.2178
0.244750,3.2363
0.244775,3.2468
0.244800,3.2476
0.244825,3.2388
0.244850,3.2178
0.244875,3.1832
0.244900,3.1412
0.244925,3.0905
0.244950,3.0325
0.244975,2.9599
0.245000,2.8793
0.245025,2.7923
0.245050,2.7004
0.245075,2.6150
0.245100,2.5103
0.245125,2.4063
0.245150,2.3007
0.245175,2.1903
0.245200,2.0968
0.245225,1.9953
0.245250,1.8954
0.245275,1.7842
0.245300,1.6770
0.245325,1.5755
0.245350,1.4691
0.245375,1.3595
0.245400,1.2386
0.245425,1.1064
0.245450,0.9598
0.245475,0.8220
0.245500,0.6834
0.245525,0.5577
0.245550,0.4505
0.245575,0.3578
0.245600,0.2748
0.245625,0.2023
0.245650,0.1426
0.245675,0.0927
0.245700,0.0572
0.245725,0.0338
0.245750,0.0210
0.245775,0.0161
0.245800,0.0218
0.245825,0.0387
0.245850,0.0693
0.245875,0.1136
0.245900,0.1676
0.245925,0.2329
0.245950,0.3111
0.245975,0.3989
0.246000,0.5069
0.246025,0.6237
0.246050,0.7470
0.246075,0.8760
0.246100,1.0001
0.246125,1.1129
0.246150,1.2177
0.246175,1.2974
0.246200,1.3764
0.246225,1.4659
0.246250,1.5585
0.246275,1.6722
0.246300,1.7697
0.246325,1.8696
0.246350,1.9736
0.246375,2.0799
0.246400,2.1992
0.246425,2.3120
0.246450,2.4168
0.246475,2.5167
0.246500,2.6158
0.246525,2.7093
0.246550,2.8004
0.246575,2.8850
0.246600,2.9607
0.246625,3.0341
0.246650,3.0945
0.246675,3.1485
0.246700,3.1896
0.246725,3.2186
0.246750,3.2371
0.246775,3.2460
0.246800,3.2460
0.246825,3.2371
0.246850,3.2170
0.246875,3.1840
0.246900,3.1396
0.246925,3.0873
0.246950,3.0268
0.246975,2.9551
0.247000,2.8793
0.247025,2.7963
0.247050,2.7093
0.247075,2.6158
0.247100,2.5127
0.247125,2.4079
0.247150,2.3032
0.247175,2.2032
0.247200,2.0960
0.247225,1.9848
0.247250,1.8728
0.247275,1.7632
0.247300,1.6714
0.247325,1.5851
0.247350,1.4836
0.247375,1.3764
0.247400,1.2459
0.247425,1.1048
0.247450,0.9614
0.247475,0.8123
0.247500,0.6818
0.247525,0.5601
0.247550,0.4553
0.247575,0.3642
0.247600,0.2764
0.247625,0.2023
0.247650,0.1402
0.247675,0.0911
0.247700,0.0572
0.247725,0.0330
0.247750,0.0201
0.247775,0.0161
0.247800,0.0218
0.247825,0.0395
0.247850,0.0701
0.247875,0.1136
0.247900,0.1668
0.247925,0.2297
0.247950,0.3054
0.247975,0.3997
0.248000,0.5053
0.248025,0.6221
0.248050,0.7454
0.248075,0.8744
0.248100,0.9872
0.248125,1.0911
0.248150,1.1878
0.248175,1.2692
0.248200,1.3692
0.248225,1.4747
0.248250,1.5827
0.248275,1.6778
0.248300,1.7745
0.248325,1.8696
0.248350,1.9711
0.248375,2.0920
0.248400,2.2008
0.248425,2.3064
0.248450,2.4047
0.248475,2.5046
0.248500,2.6118
0.248525,2.7117
0.248550,2.8076
0.248575,2.8882
0.248600,2.9623
0.248625,3.0333
0.248650,3.0937
0.248675,3.1485
0.248700,3.1896
0.248725,3.2178
0.248750,3.2363
0.248775,3.2452
0.248800,3.2460
0.248825,3.2379
0.248850,3.2178
0.248875,3.1840
0.248900,3.1404
0.248925,3.0881
0.248950,3.0276
0.248975,2.9591
0.249000,2.8785
0.249025,2.7899
0.249050,2.6988
0.249075,2.6070
0.249100,2.5111
0.249125,2.4152
0.249150,2.3177
0.249175,2.2048
0.249200,2.1001
0.249225,1.9873
0.249250,1.8744
0.249275,1.7801
0.249300,1.6714
0.249325,1.5722
0.249350,1.4699
0.249375,1.3530
0.249400,1.2314
0.249425,1.0968
0.249450,0.9485
0.249475,0.8067
0.249500,0.6785
0.249525,0.5601
0.249550,0.4569
0.249575,0.3610
0.249600,0.2756
0.249625,0.2023
0.249650,0.1418
0.249675,0.0927
0.249700,0.0580
0.249725,0.0338
0.249750,0.0210
0.249775,0.0161
0.249800,0.0218
0.249825,0.0387
0.249850,0.0693
0.249875,0.1128
0.249900,0.1668
0.249925,0.2321
0.249950,0.3111
0.249975,0.4037
0.250000,0.5012
0.250025,0.4634
0.250050,0.4400
0.250075,0.3675
0.250100,0.2764
0.250125,0.2023
0.250150,0.1402
0.250175,0.0911
0.250200,0.0572
0.250225,0.0347
0.250250,0.0210
0.250275,0.0161
0.250300,0.0218
0.250325,0.0387
0.250350,0.0701
0.250375,0.1144
0.250400,0.1660
0.250425,0.2297
0.250450,0.3054
0.250475,0.3925
0.250500,0.4980
0.250525,0.6149
0.250550,0.7382
0.250575,0.8736
0.250600,1.0081
0.250625,1.1121
0.250650,1.2088
0.250675,1.2910
0.250700,1.3684
0.250725,1.4747
0.250750,1.5827
0.250775,1.6939
0.250800,1.7914
0.250825,1.8857
0.250850,1.9881
0.250875,2.0920
0.250900,2.2097
0.250925,2.3160
0.250950,2.4144
0.250975,2.5143
0.251000,2.6110
0.251025,2.7117
0.251050,2.8068
0.251075,2.8914
0.251100,2.9648
0.251125,3.0357
0.251150,3.0961
0.251175,3.1477
0.251200,3.1904
0.251225,3.2186
0.251250,3.2371
0.251275,3.2460
0.251300,3.2460
0.251325,3.2379
0.251350,3.2194
0.251375,3.1864
0.251400,3.1437
0.251425,3.0905
0.251450,3.0300
0.251475,2.9599
0.251500,2.8842
0.251525,2.7971
0.251550,2.7053
0.251575,2.6134
0.251600,2.5119
0.251625,2.4152
0.251650,2.3185
0.251675,2.2193
0.251700,2.1138
0.251725,2.0010
0.251750,1.8881
0.251775,1.7801
0.251800,1.6891
0.251825,1.5900
0.251850,1.4876
0.251875,1.3716
0.251900,1.2314
0.251925,1.0968
0.251950,0.9485
0.251975,0.8002
0.252000,0.6729
0.252025,0.5528
0.252050,0.4505
0.252075,0.3610
0.252100,0.2740
0.252125,0.2015
0.252150,0.1402
0.252175,0.0911
0.252200,0.0580
0.252225,0.0338
0.252250,0.0201
0.252275,0.0161
0.252300,0.0218
0.252325,0.0395
0.252350,0.0701
0.252375,0.1128
0.252400,0.1644
0.252425,0.2297
0.252450,0.3078
0.252475,0.4005
0.252500,0.5045
0.252525,0.6157
0.252550,0.7325
0.252575,0.8631
0.252600,0.9856
0.252625,1.0968
0.252650,1.1999
0.252675,1.2902
0.252700,1.3893
0.252725,1.4812
0.252750,1.5787
0.252775,1.6730
0.252800,1.7681
0.252825,1.8777
0.252850,1.9905
0.252875,2.1089
0.252900,2.2153
0.252925,2.3193
0.252950,2.4152
0.252975,2.5135
0.253000,2.6190
0.253025,2.7149
0.253050,2.8068
0.253075,2.8858
0.253100,2.9607
0.253125,3.0333
0.253150,3.0969
0.253175,3.1501
0.253200,3.1904
0.253225,3.2194
0.253250,3.2371
0.253275,3.2468
0.253300,3.2468
0.253325,3.2388
0.253350,3.2178
0.253375,3.1840
0.253400,3.1421
0.253425,3.0905
0.253450,3.0333
0.253475,2.9648
0.253500,2.8850
0.253525,2.7979
0.253550,2.7061
0.253575,2.6150
0.253600,2.5207
0.253625,2.4168
0.253650,2.3120
0.253675,2.2008
0.253700,2.0968
0.253725,1.9953
0.253750,1.8954
0.253775,1.8019
0.253800,1.6947
0.253825,1.5940
0.253850,1.4876
0.253875,1.3603
0.253900,1.2281
0.253925,1.0952
0.253950,0.9485
0.253975,0.8107
0.254000,0.6842
0.254025,0.5585
0.254050,0.4513
0.254075,0.3570
0.254100,0.2732
0.254125,0.1999
0.254150,0.1394
0.254175,0.0919
0.254200,0.0564
0.254225,0.0347
0.254250,0.0210
0.254275,0.0161
0.254300,0.0218
0.254325,0.0387
0.254350,0.0693
0.254375,0.1112
0.254400,0.1652
0.254425,0.2297
0.254450,0.3078
0.254475,0.3989
0.254500,0.4988
0.254525,0.6157
0.254550,0.7398
0.254575,0.8687
0.254600,1.0009
0.254625,1.1145
0.254650,1.2185
0.254675,1.3176
0.254700,1.3966
0.254725,1.4852
0.254750,1.5779
0.254775,1.6714
0.254800,1.7842
0.254825,1.8841
0.254850,1.9881
0.254875,2.0944
0.254900,2.1992
0.254925,2.3120
0.254950,2.4168
0.254975,2.5240
0.255000,2.6223
0.255025,2.7166
0.255050,2.8068
0.255075,2.8850
0.255100,2.9632
0.255125,3.0349
0.255150,3.0969
0.255175,3.1493
0.255200,3.1896
0.255225,3.2186
0.255250,3.2371
0.255275,3.2468
0.255300,3.2468
0.255325,3.2379
0.255350,3.2178
0.255375,3.1840
0.255400,3.1429
0.255425,3.0905
0.255450,3.0292
0.255475,2.9583
0.255500,2.8793
0.255525,2.7955
0.255550,2.7085
0.255575,2.6247
0.255600,2.5215
0.255625,2.4184
0.255650,2.3120
0.255675,2.2024
0.255700,2.1105
0.255725,1.9977
0.255750,1.8873
0.255775,1.7777
0.255800,1.6714
0.255825,1.5851
0.255850,1.4836
0.255875,1.3635
0.255900,1.2330
0.255925,1.0927
0.255950,0.9485
0.255975,0.8123
0.256000,0.6761
0.256025,0.5552
0.256050,0.4497
0.256075,0.3594
0.256100,0.2772
0.256125,0.2031
0.256150,0.1410
0.256175,0.0911
0.256200,0.0564
0.256225,0.0322
0.256250,0.0201
0.256275,0.0153
0.256300,0.0218
0.256325,0.0395
0.256350,0.0701
0.256375,0.1136
0.256400,0.1660
0.256425,0.2297
0.256450,0.3046
0.256475,0.3925
0.256500,0.4980
0.256525,0.6149
0.256550,0.7382
0.256575,0.8736
0.256600,1.0089
0.256625,1.1121
0.256650,1.2088
0.256675,1.2910
0.256700,1.3684
0.256725,1.4747
0.256750,1.5827
0.256775,1.6947
0.256800,1.7914
0.256825,1.8865
0.256850,1.9881
0.256875,2.0920
0.256900,2.2105
0.256925,2.3160
0.256950,2.4144
0.256975,2.5143
0.257000,2.6118
0.257025,2.7117
0.257050,2.8068
0.257075,2.8914
0.257100,2.9648
0.257125,3.0357
0.257150,3.0961
0.257175,3.1477
0.257200,3.1904
0.257225,3.2186
0.257250,3.2379
0.257275,3.2460
0.257300,3.2460
0.257325,3.2388
0.257350,3.2186
0.257375,3.1872
0.257400,3.1429
0.257425,3.0905
0.257450,3.0300
0.257475,2.9591
0.257500,2.8842
0.257525,2.7955
0.257550,2.7045
0.257575,2.6126
0.257600,2.5119
0.257625,2.4152
0.257650,2.3177
0.257675,2.2193
0.257700,2.1130
0.257725,2.0010
0.257750,1.8881
0.257775,1.7793
0.257800,1.6891
0.257825,1.5884
0.257850,1.4868
0.257875,1.3716
0.257900,1.2314
0.257925,1.0976
0.257950,0.9485
0.257975,0.8002
0.258000,0.6721
0.258025,0.5536
0.258050,0.4521
0.258075,0.3626
0.258100,0.2764
0.258125,0.2023
0.258150,0.1402
0.258175,0.0919
0.258200,0.0572
0.258225,0.0347
0.258250,0.0201
0.258275,0.0161
0.258300,0.0218
0.258325,0.0387
0.258350,0.0701
0.258375,0.1128
0.258400,0.1644
0.258425,0.2305
0.258450,0.3078
0.258475,0.4013
0.258500,0.5053
0.258525,0.6165
0.258550,0.7333
0.258575,0.8631
0.258600,0.9856
0.258625,1.0960
0.258650,1.2007
0.258675,1.2902
0.258700,1.3885
0.258725,1.4820
0.258750,1.5779
0.258775,1.6738
0.258800,1.7689
0.258825,1.8777
0.258850,1.9905
0.258875,2.1097
0.258900,2.2161
0.258925,2.3193
0.258950,2.4152
0.258975,2.5119
0.259000,2.6182
0.259025,2.7141
0.259050,2.8060
0.259075,2.8866
0.259100,2.9599
0.259125,3.0333
0.259150,3.0969
0.259175,3.1501
0.259200,3.1904
0.259225,3.2186
0.259250,3.2371
0.259275,3.2460
0.259300,3.2476
0.259325,3.2379
0.259350,3.2170
0.259375,3.1840
0.259400,3.1404
0.259425,3.0905
0.259450,3.0316
0.259475,2.9648
0.259500,2.8850
0.259525,2.7971
0.259550,2.7069
0.259575,2.6150
0.259600,2.5215
0.259625,2.4176
0.259650,2.3128
0.259675,2.2024
0.259700,2.0977
0.259725,1.9961
0.259750,1.8954
0.259775,1.8019
0.259800,1.6947
0.259825,1.5924
0.259850,1.4868
0.259875,1.3595
0.259900,1.2273
0.259925,1.0944
0.259950,0.9477
0.259975,0.8099
0.260000,0.6826
0.260025,0.5577
0.260050,0.4505
0.260075,0.3562
0.260100,0.2716
0.260125,0.1999
0.260150,0.1394
0.260175,0.0919
0.260200,0.0572
0.260225,0.0338
0.260250,0.0201
0.260275,0.0161
0.260300,0.0218
0.260325,0.0387
0.260350,0.0693
0.260375,0.1112
0.260400,0.1644
0.260425,0.2297
0.260450,0.3078
0.260475,0.3989
0.260500,0.4980
0.260525,0.6157
0.260550,0.7390
0.260575,0.8679
0.260600,1.0009
0.260625,1.1137
0.260650,1.2185
0.260675,1.3176
0.260700,1.3966
0.260725,1.4852
0.260750,1.5779
0.260775,1.6722
0.260800,1.7850
0.260825,1.8841
0.260850,1.9889
0.260875,2.0944
0.260900,2.1992
0.260925,2.3120
0.260950,2.4168
0.260975,2.5240
0.261000,2.6231
0.261025,2.7158
0.261050,2.8060
0.261075,2.8850
0.261100,2.9623
0.261125,3.0349
0.261150,3.0969
0.261175,3.1493
0.261200,3.1896
0.261225,3.2186
0.261250,3.2379
0.261275,3.2476
0.261300,3.2476
0.261325,3.2388
0.261350,3.2178
0.261375,3.1848
0.261400,3.1429
0.261425,3.0905
0.261450,3.0292
0.261475,2.9583
0.261500,2.8793
0.261525,2.7955
0.261550,2.7093
0.261575,2.6247
0.261600,2.5223
0.261625,2.4176
0.261650,2.3120
0.261675,2.2024
0.261700,2.1105
0.261725,1.9993
0.261750,1.8889
0.261775,1.7793
0.261800,1.6730
0.261825,1.5851
0.261850,1.4836
0.261875,1.3635
0.261900,1.2330
0.261925,1.0927
0.261950,0.9485
0.261975,0.8123
0.262000,0.6769
0.262025,0.5552
0.262050,0.4505
0.262075,0.3602
0.262100,0.2772
0.262125,0.2023
0.262150,0.1402
0.262175,0.0911
0.262200,0.0572
0.262225,0.0338
0.262250,0.0210
0.262275,0.0161
0.262300,0.0210
0.262325,0.0395
0.262350,0.0693
0.262375,0.1136
0.262400,0.1660
0.262425,0.2297
0.262450,0.3054
0.262475,0.3916
0.262500,0.4988
0.262525,0.6149
0.262550,0.7382
0.262575,0.8744
0.262600,1.0073
0.262625,1.1121
0.262650,1.2080
0.262675,1.2902
0.262700,1.3684
0.262725,1.4739
0.262750,1.5827
0.262775,1.6939
0.262800,1.7914
0.262825,1.8865
0.262850,1.9881
0.262875,2.0928
0.262900,2.2105
0.262925,2.3160
0.262950,2.4136
0.262975,2.5143
0.263000,2.6102
0.263025,2.7109
0.263050,2.8076
0.263075,2.8906
0.263100,2.9656
0.263125,3.0357
0.263150,3.0961
0.263175,3.1477
0.263200,3.1896
0.263225,3.2186
0.263250,3.2363
0.263275,3.2460
0.263300,3.2468
0.263325,3.2388
0.263350,3.2194
0.263375,3.1864
0.263400,3.1437
0.263425,3.0913
0.263450,3.0308
0.263475,2.9599
0.263500,2.8842
0.263525,2.7971
0.263550,2.7045
0.263575,2.6126
0.263600,2.5119
0.263625,2.4152
0.263650,2.3185
0.263675,2.2193
0.263700,2.1130
0.263725,2.0001
0.263750,1.8881
0.263775,1.7801
0.263800,1.6891
0.263825,1.5908
0.263850,1.4876
0.263875,1.3716
0.263900,1.2314
0.263925,1.0968
0.263950,0.9477
0.263975,0.8002
0.264000,0.6721
0.264025,0.5520
0.264050,0.4505
0.264075,0.3602
0.264100,0.2748
0.264125,0.2015
0.264150,0.1394
0.264175,0.0919
0.264200,0.0572
0.264225,0.0347
0.264250,0.0210
0.264275,0.0161
0.264300,0.0218
0.264325,0.0387
0.264350,0.0701
0.264375,0.1120
0.264400,0.1644
0.264425,0.2297
0.264450,0.3086
0.264475,0.4013
0.264500,0.5045
0.264525,0.6165
0.264550,0.7325
0.264575,0.8631
0.264600,0.9856
0.264625,1.0968
0.264650,1.2007
0.264675,1.2902
0.264700,1.3885
0.264725,1.4812
0.264750,1.5787
0.264775,1.6730
0.264800,1.7689
0.264825,1.8768
0.264850,1.9913
0.264875,2.1097
0.264900,2.2153
0.264925,2.3193
0.264950,2.4144
0.264975,2.5127
0.265000,2.6182
0.265025,2.7149
0.265050,2.8068
0.265075,2.8866
0.265100,2.9599
0.265125,3.0341
0.265150,3.0969
0.265175,3.1501
0.265200,3.1912
0.265225,3.2186
0.265250,3.2371
0.265275,3.2460
0.265300,3.2468
0.265325,3.2379
0.265350,3.2162
0.265375,3.1840
0.265400,3.1404
0.265425,3.0905
0.265450,3.0325
0.265475,2.9648
0.265500,2.8850
0.265525,2.7971
0.265550,2.7053
0.265575,2.6142
0.265600,2.5207
0.265625,2.4176
0.265650,2.3120
0.265675,2.2008
0.265700,2.0977
0.265725,1.9953
0.265750,1.8954
0.265775,1.8019
0.265800,1.6947
0.265825,1.5940
0.265850,1.4868
0.265875,1.3595
0.265900,1.2273
0.265925,1.0944
0.265950,0.9485
0.265975,0.8099
0.266000,0.6834
0.266025,0.5585
0.266050,0.4505
0.266075,0.3562
0.266100,0.2724
0.266125,0.2007
0.266150,0.1402
0.266175,0.0927
0.266200,0.0580
0.266225,0.0338
0.266250,0.0210
0.266275,0.0169
0.266300,0.0218
0.266325,0.0395
0.266350,0.0693
0.266375,0.1112
0.266400,0.1652
0.266425,0.2289
0.266450,0.3070
0.266475,0.3989
0.266500,0.4972
0.266525,0.6149
0.266550,0.7390
0.266575,0.8679
0.266600,1.0009
0.266625,1.1129
0.266650,1.2177
0.266675,1.3168
0.266700,1.3958
0.266725,1.4844
0.266750,1.5779
0.266775,1.6722
0.266800,1.7842
0.266825,1.8841
0.266850,1.9881
0.266875,2.0944
0.266900,2.1992
0.266925,2.3120
0.266950,2.4168
0.266975,2.5240
0.267000,2.6231
0.267025,2.7166
0.267050,2.8068
0.267075,2.8858
0.267100,2.9632
0.267125,3.0357
0.267150,3.0969
0.267175,3.1493
0.267200,3.1896
0.267225,3.2178
0.267250,3.2379
0.267275,3.2468
0.267300,3.2468
0.267325,3.2388
0.267350,3.2178
0.267375,3.1856
0.267400,3.1437
0.267425,3.0913
0.267450,3.0300
0.267475,2.9583
0.267500,2.8793
0.267525,2.7955
0.267550,2.7085
0.267575,2.6247
0.267600,2.5215
0.267625,2.4176
0.267650,2.3128
0.267675,2.2024
0.267700,2.1105
0.267725,1.9993
0.267750,1.8873
0.267775,1.7777
0.267800,1.6714
0.267825,1.5843
0.267850,1.4828
0.267875,1.3635
0.267900,1.2330
0.267925,1.0927
0.267950,0.9485
0.267975,0.8123
0.268000,0.6761
0.268025,0.5552
0.268050,0.4497
0.268075,0.3594
0.268100,0.2772
0.268125,0.2023
0.268150,0.1402
0.268175,0.0911
0.268200,0.0564
0.268225,0.0338
0.268250,0.0201
0.268275,0.0161
0.268300,0.0210
0.268325,0.0387
0.268350,0.0709
0.268375,0.1136
0.268400,0.1676
0.268425,0.2305
0.268450,0.3054
0.268475,0.3933
0.268500,0.4980
0.268525,0.6149
0.268550,0.7390
0.268575,0.8736
0.268600,1.0081
0.268625,1.1113
0.268650,1.2088
0.268675,1.2910
0.268700,1.3684
0.268725,1.4747
0.268750,1.5827
0.268775,1.6939
0.268800,1.7914
0.268825,1.8857
0.268850,1.9881
0.268875,2.0920
0.268900,2.2097
0.268925,2.3168
0.268950,2.4144
0.268975,2.5143
0.269000,2.6110
0.269025,2.7109
0.269050,2.8076
0.269075,2.8906
0.269100,2.9656
0.269125,3.0365
0.269150,3.0961
0.269175,3.1485
0.269200,3.1896
0.269225,3.2186
0.269250,3.2371
0.269275,3.2460
0.269300,3.2468
0.269325,3.2379
0.269350,3.2178
0.269375,3.1856
0.269400,3.1421
0.269425,3.0897
0.269450,3.0300
0.269475,2.9599
0.269500,2.8842
0.269525,2.7971
0.269550,2.7053
0.269575,2.6134
0.269600,2.5119
0.269625,2.4152
0.269650,2.3185
0.269675,2.2193
0.269700,2.1138
0.269725,2.0001
0.269750,1.8881
0.269775,1.7801
0.269800,1.6891
0.269825,1.5892
0.269850,1.4876
0.269875,1.3708
0.269900,1.2305
0.269925,1.0968
0.269950,0.9477
0.269975,0.8010
0.270000,0.6721
0.270025,0.5536
0.270050,0.4505
0.270075,0.3602
0.270100,0.2748
0.270125,0.2007
0.270150,0.1394
0.270175,0.0919
0.270200,0.0580
0.270225,0.0338
0.270250,0.0210
0.270275,0.0161
0.270300,0.0218
0.270325,0.0395
0.270350,0.0701
0.270375,0.1128
0.270400,0.1644
0.270425,0.2297
0.270450,0.3078
0.270475,0.4005
0.270500,0.5053
0.270525,0.6165
0.270550,0.7333
0.270575,0.8639
0.270600,0.9864
0.270625,1.0968
0.270650,1.1999
0.270675,1.2902
0.270700,1.3877
0.270725,1.4812
0.270750,1.5779
0.270775,1.6730
0.270800,1.7689
0.270825,1.8777
0.270850,1.9913
0.270875,2.1089
0.270900,2.2153
0.270925,2.3185
0.270950,2.4144
0.270975,2.5119
0.271000,2.6190
0.271025,2.7141
0.271050,2.8076
0.271075,2.8866
0.271100,2.9591
0.271125,3.0333
0.271150,3.0953
0.271175,3.1501
0.271200,3.1904
0.271225,3.2194
0.271250,3.2371
0.271275,3.2460
0.271300,3.2468
0.271325,3.2388
0.271350,3.2178
0.271375,3.1832
0.271400,3.1412
0.271425,3.0897
0.271450,3.0325
0.271475,2.9648
0.271500,2.8850
0.271525,2.7971
0.271550,2.7053
0.271575,2.6150
0.271600,2.5207
0.271625,2.4176
0.271650,2.3128
0.271675,2.2016
0.271700,2.0977
0.271725,1.9953
0.271750,1.8954
0.271775,1.8019
0.271800,1.6939
0.271825,1.5932
0.271850,1.4868
0.271875,1.3595
0.271900,1.2273
0.271925,1.0944
0.271950,0.9485
0.271975,0.8099
0.272000,0.6834
0.272025,0.5577
0.272050,0.4505
0.272075,0.3562
0.272100,0.2724
0.272125,0.1999
0.272150,0.1402
0.272175,0.0927
0.272200,0.0580
0.272225,0.0338
0.272250,0.0210
0.272275,0.0161
0.272300,0.0218
0.272325,0.0387
0.272350,0.0693
0.272375,0.1104
0.272400,0.1644
0.272425,0.2297
0.272450,0.3078
0.272475,0.3989
0.272500,0.4980
0.272525,0.6157
0.272550,0.7390
0.272575,0.8679
0.272600,1.0009
0.272625,1.1137
0.272650,1.2177
0.272675,1.3176
0.272700,1.3958
0.272725,1.4844
0.272750,1.5779
0.272775,1.6714
0.272800,1.7850
0.272825,1.8841
0.272850,1.9889
0.272875,2.0944
0.272900,2.2000
0.272925,2.3128
0.272950,2.4168
0.272975,2.5240
0.273000,2.6223
0.273025,2.7158
0.273050,2.8076
0.273075,2.8858
0.273100,2.9640
0.273125,3.0357
0.273150,3.0969
0.273175,3.1485
0.273200,3.1888
0.273225,3.2178
0.273250,3.2363
0.273275,3.2460
0.273300,3.2460
0.273325,3.2371
0.273350,3.2162
0.273375,3.1848
0.273400,3.1429
0.273425,3.0905
0.273450,3.0300
0.273475,2.9583
0.273500,2.8801
0.273525,2.7963
0.273550,2.7101
0.273575,2.6255
0.273600,2.5223
0.273625,2.4184
0.273650,2.3128
0.273675,2.2032
0.273700,2.1105
0.273725,1.9993
0.273750,1.8881
0.273775,1.7785
0.273800,1.6722
0.273825,1.5851
0.273850,1.4836
0.273875,1.3635
0.273900,1.2330
0.273925,1.0927
0.273950,0.9485
0.273975,0.8123
0.274000,0.6769
0.274025,0.5544
0.274050,0.4505
0.274075,0.3594
0.274100,0.2772
0.274125,0.2023
0.274150,0.1402
0.274175,0.0911
0.274200,0.0572
0.274225,0.0347
0.274250,0.0210
0.274275,0.0161
0.274300,0.0210
0.274325,0.0387
0.274350,0.0693
0.274375,0.1136
0.274400,0.1660
0.274425,0.2289
0.274450,0.3046
0.274475,0.3916
0.274500,0.4980
0.274525,0.6149
0.274550,0.7382
0.274575,0.8744
0.274600,1.0081
0.274625,1.1121
0.274650,1.2088
0.274675,1.2910
0.274700,1.3684
0.274725,1.4739
0.274750,1.5827
0.274775,1.6939
0.274800,1.7914
0.274825,1.8873
0.274850,1.9881
0.274875,2.0936
0.274900,2.2105
0.274925,2.3160
0.274950,2.4144
0.274975,2.5135
0.275000,0.5327
0.275025,0.6068
0.275050,0.7527
0.275075,0.8856
0.275100,1.0017
0.275125,1.1201
0.275150,1.2273
0.275175,1.3079
0.275200,1.3861
0.275225,1.4747
0.275250,1.5674
0.275275,1.6770
0.275300,1.7906
0.275325,1.8865
0.275350,1.9889
0.275375,2.0944
0.275400,2.1992
0.275425,2.3128
0.275450,2.4160
0.275475,2.5240
0.275500,2.6223
0.275525,2.7158
0.275550,2.8076
0.275575,2.8850
0.275600,2.9640
0.275625,3.0357
0.275650,3.0961
0.275675,3.1493
0.275700,3.1896
0.275725,3.2194
0.275750,3.2371
0.275775,3.2476
0.275800,3.2476
0.275825,3.2379
0.275850,3.2178
0.275875,3.1848
0.275900,3.1429
0.275925,3.0905
0.275950,3.0300
0.275975,2.9591
0.276000,2.8793
0.276025,2.7963
0.276050,2.7093
0.276075,2.6247
0.276100,2.5223
0.276125,2.4176
0.276150,2.3120
0.276175,2.2016
0.276200,2.1105
0.276225,1.9985
0.276250,1.8881
0.276275,1.7785
0.276300,1.6714
0.276325,1.5851
0.276350,1.4836
